customer_id,customer_age,customer_income,home_ownership,employment_duration,loan_intent,loan_grade,loan_amnt,loan_int_rate,term_years,historical_default,cred_hist_length,Current_loan_status,loan_to_income
1468.0,24,32400.0,RENT,0.0,MEDICAL,B,1200.0,13.11,4,Y,2,NO DEFAULT,0.037037037037037035
1469.0,23,27000.0,MORTGAGE,,EDUCATION,A,4000.0,9.62,3,Unknown,2,NO DEFAULT,0.14814814814814814
1470.0,22,27000.0,OWN,3.0,MEDICAL,A,6000.0,6.54,2,Unknown,4,NO DEFAULT,0.2222222222222222
1471.0,23,33000.0,RENT,3.0,EDUCATION,A,1200.0,8.32,3,Unknown,2,NO DEFAULT,0.03636363636363636
1472.0,21,34000.0,RENT,5.0,HOMEIMPROVEMENT,A,1200.0,12.69,1,N,4,DEFAULT,0.03529411764705882
1473.0,26,34000.0,RENT,0.0,VENTURE,A,1200.0,9.91,6,Y,3,NO DEFAULT,0.03529411764705882
1474.0,22,34560.0,RENT,2.0,MEDICAL,D,1200.0,19.29,2,N,4,DEFAULT,0.034722222222222224
1475.0,22,29004.0,RENT,0.0,HOMEIMPROVEMENT,C,1200.0,15.7,2,Y,4,DEFAULT,0.04137360364087712
1476.0,26,27000.0,MORTGAGE,2.0,PERSONAL,C,3025.0,15.95,6,Unknown,2,NO DEFAULT,0.11203703703703703
1477.0,23,36000.0,RENT,7.0,DEBTCONSOLIDATION,B,1200.0,13.99,3,Y,4,NO DEFAULT,0.03333333333333333
1478.0,24,36000.0,RENT,5.0,EDUCATION,A,1200.0,11.49,4,Unknown,2,NO DEFAULT,0.03333333333333333
1479.0,23,36000.0,RENT,0.0,MEDICAL,A,1200.0,10.37,3,Unknown,3,NO DEFAULT,0.03333333333333333
1480.0,21,40000.0,RENT,5.0,VENTURE,C,1200.0,15.58,1,Unknown,4,NO DEFAULT,0.03
1481.0,22,34000.0,RENT,0.0,HOMEIMPROVEMENT,C,1200.0,14.61,2,Y,4,DEFAULT,0.03529411764705882
1482.0,25,40000.0,RENT,5.0,PERSONAL,A,1200.0,8.0,5,Unknown,4,NO DEFAULT,0.03
1483.0,25,43000.0,RENT,9.0,MEDICAL,A,1200.0,8.49,5,Unknown,2,NO DEFAULT,0.027906976744186046
1484.0,25,43200.0,RENT,,VENTURE,A,1200.0,9.91,5,Y,4,NO DEFAULT,0.027777777777777776
1485.0,24,27000.0,MORTGAGE,7.0,EDUCATION,A,10000.0,7.9,4,Unknown,2,NO DEFAULT,0.37037037037037035
1486.0,24,27000.0,OWN,9.0,MEDICAL,A,9475.0,8.94,4,Unknown,3,NO DEFAULT,0.3509259259259259
1487.0,22,44664.0,RENT,5.0,MEDICAL,B,1200.0,12.68,2,Y,3,NO DEFAULT,0.026867275658248254
1488.0,23,39000.0,RENT,2.0,DEBTCONSOLIDATION,C,1200.0,15.95,3,N,2,DEFAULT,0.03076923076923077
1489.0,25,48000.0,RENT,4.0,EDUCATION,B,1200.0,12.68,5,Unknown,4,NO DEFAULT,0.025
1490.0,22,27000.0,MORTGAGE,1.0,EDUCATION,A,12000.0,7.9,8,N,3,DEFAULT,0.4444444444444444
1491.0,22,27000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,A,5000.0,12.18,2,Unknown,4,NO DEFAULT,0.18518518518518517
1492.0,25,55000.0,RENT,3.0,DEBTCONSOLIDATION,A,1200.0,11.58,5,Unknown,4,NO DEFAULT,0.02181818181818182
1493.0,23,58000.0,RENT,4.0,EDUCATION,B,1200.0,15.23,3,Unknown,4,NO DEFAULT,0.020689655172413793
1494.0,23,58700.0,RENT,8.0,PERSONAL,A,1200.0,11.71,3,Unknown,4,NO DEFAULT,0.020442930153321975
1495.0,24,27000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,7500.0,10.39,4,Unknown,2,NO DEFAULT,0.2777777777777778
1496.0,25,60000.0,RENT,0.0,MEDICAL,A,1200.0,7.66,5,Unknown,3,NO DEFAULT,0.02
1497.0,23,60000.0,RENT,7.0,DEBTCONSOLIDATION,A,1200.0,7.9,3,Unknown,3,NO DEFAULT,0.02
1498.0,22,100000.0,RENT,3.0,MEDICAL,A,1200.0,8.59,2,Unknown,2,NO DEFAULT,0.012
1499.0,24,9600.0,RENT,3.0,EDUCATION,B,1300.0,12.73,4,N,2,DEFAULT,0.13541666666666666
1500.0,26,41000.0,RENT,1.0,MEDICAL,A,1300.0,7.9,6,Unknown,4,NO DEFAULT,0.03170731707317073
1501.0,24,45000.0,RENT,5.0,MEDICAL,B,1300.0,13.61,4,Y,4,NO DEFAULT,0.028888888888888888
1502.0,26,50000.0,RENT,10.0,VENTURE,A,1300.0,6.99,6,Unknown,3,NO DEFAULT,0.026
1503.0,22,54000.0,RENT,4.0,DEBTCONSOLIDATION,B,1300.0,14.27,2,Y,2,DEFAULT,0.024074074074074074
1504.0,25,27048.0,OTHER,9.0,MEDICAL,C,8000.0,15.05,5,Y,2,DEFAULT,0.29577048210588586
1505.0,24,64000.0,RENT,8.0,HOMEIMPROVEMENT,B,1300.0,13.49,4,N,3,DEFAULT,0.0203125
1506.0,25,89000.0,RENT,4.0,VENTURE,A,1300.0,10.59,5,Unknown,4,NO DEFAULT,0.014606741573033709
1507.0,25,24000.0,RENT,0.0,EDUCATION,B,1325.0,13.49,5,Y,2,DEFAULT,0.05520833333333333
1508.0,24,26000.0,RENT,2.0,MEDICAL,B,1325.0,12.87,4,N,4,DEFAULT,0.05096153846153846
1509.0,24,44400.0,RENT,0.0,PERSONAL,A,1325.0,10.0,4,N,4,DEFAULT,0.029842342342342343
1510.0,26,27138.0,MORTGAGE,10.0,DEBTCONSOLIDATION,A,2750.0,9.63,6,Unknown,2,NO DEFAULT,0.10133392291252119
1511.0,25,51500.0,RENT,5.0,VENTURE,B,1325.0,14.79,5,Unknown,3,NO DEFAULT,0.025728155339805825
1512.0,21,23004.0,RENT,5.0,VENTURE,A,1350.0,9.99,1,Y,2,NO DEFAULT,0.05868544600938967
1513.0,25,42000.0,RENT,0.0,DEBTCONSOLIDATION,A,1350.0,5.42,5,Y,2,NO DEFAULT,0.03214285714285714
1514.0,22,69600.0,RENT,6.0,DEBTCONSOLIDATION,B,1350.0,12.68,2,Unknown,3,NO DEFAULT,0.01939655172413793
1515.0,24,10000.0,RENT,0.0,VENTURE,A,1400.0,10.83,4,Y,4,NO DEFAULT,0.14
1516.0,22,27302.0,MORTGAGE,6.0,MEDICAL,A,3725.0,12.69,2,Unknown,2,NO DEFAULT,0.13643689107025125
1517.0,23,14650.0,RENT,0.0,DEBTCONSOLIDATION,C,1400.0,15.62,3,Y,3,DEFAULT,0.09556313993174062
1518.0,23,27350.0,MORTGAGE,5.0,VENTURE,A,1925.0,7.9,3,Unknown,3,NO DEFAULT,0.07038391224862889
1519.0,24,27360.0,MORTGAGE,5.0,PERSONAL,A,8000.0,7.29,4,Unknown,3,NO DEFAULT,0.29239766081871343
1520.0,24,27442.0,MORTGAGE,8.0,DEBTCONSOLIDATION,A,5175.0,10.99,4,Unknown,4,NO DEFAULT,0.18857954959551054
1521.0,25,27500.0,MORTGAGE,,EDUCATION,A,9000.0,7.49,5,Unknown,4,NO DEFAULT,0.32727272727272727
1522.0,24,30000.0,RENT,4.0,MEDICAL,C,1400.0,15.62,4,Y,4,DEFAULT,0.04666666666666667
1523.0,25,30000.0,RENT,4.0,MEDICAL,B,1400.0,13.11,5,Unknown,2,NO DEFAULT,0.04666666666666667
1524.0,23,27500.0,MORTGAGE,7.0,EDUCATION,A,6300.0,7.9,3,Unknown,3,NO DEFAULT,0.2290909090909091
1525.0,22,33000.0,RENT,1.0,MEDICAL,B,1400.0,14.27,2,Y,4,NO DEFAULT,0.04242424242424243
1526.0,26,40000.0,RENT,1.0,MEDICAL,A,1400.0,7.74,6,Unknown,3,NO DEFAULT,0.035
1527.0,26,40044.0,RENT,1.0,VENTURE,A,1400.0,11.86,6,Y,4,NO DEFAULT,0.03496154230346619
1528.0,21,27568.0,OTHER,0.0,MEDICAL,C,3500.0,14.42,1,N,4,DEFAULT,0.12695879280325015
1529.0,26,35652.0,RENT,5.0,DEBTCONSOLIDATION,A,1400.0,11.49,6,Y,4,DEFAULT,0.03926848423650847
1530.0,26,45000.0,RENT,,DEBTCONSOLIDATION,A,1400.0,10.59,6,Y,4,NO DEFAULT,0.03111111111111111
1531.0,24,27600.0,MORTGAGE,1.0,PERSONAL,B,2000.0,14.27,4,Y,2,NO DEFAULT,0.07246376811594203
1532.0,26,27600.0,OWN,2.0,VENTURE,A,2500.0,11.71,6,Unknown,3,NO DEFAULT,0.09057971014492754
1533.0,24,27600.0,OWN,8.0,MEDICAL,A,7000.0,7.9,4,Unknown,4,NO DEFAULT,0.2536231884057971
1534.0,23,42000.0,RENT,7.0,EDUCATION,A,1400.0,10.0,3,N,4,DEFAULT,0.03333333333333333
1535.0,25,27600.0,MORTGAGE,1.0,HOMEIMPROVEMENT,A,11500.0,6.03,8,N,4,DEFAULT,0.4166666666666667
1536.0,22,27600.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,8400.0,7.51,2,Unknown,3,NO DEFAULT,0.30434782608695654
1537.0,24,27600.0,MORTGAGE,5.0,MEDICAL,C,6000.0,15.62,4,Y,2,DEFAULT,0.21739130434782608
1538.0,24,125000.0,RENT,1.0,HOMEIMPROVEMENT,B,1400.0,11.71,4,Y,4,NO DEFAULT,0.0112
1539.0,21,10000.0,RENT,,MEDICAL,A,1450.0,7.51,1,Unknown,4,NO DEFAULT,0.145
1540.0,24,21600.0,RENT,0.0,MEDICAL,A,1450.0,7.9,4,Unknown,3,NO DEFAULT,0.06712962962962964
1541.0,23,30000.0,RENT,1.0,PERSONAL,C,1450.0,15.58,3,N,4,DEFAULT,0.04833333333333333
1542.0,24,47000.0,RENT,0.0,MEDICAL,A,1450.0,10.74,4,Unknown,4,NO DEFAULT,0.030851063829787233
1543.0,23,27600.0,MORTGAGE,,EDUCATION,A,9800.0,7.29,3,Unknown,4,NO DEFAULT,0.35507246376811596
1544.0,26,55560.0,RENT,5.0,MEDICAL,B,1450.0,14.27,6,Unknown,3,NO DEFAULT,0.026097912167026636
1545.0,22,101000.0,RENT,0.0,EDUCATION,A,1475.0,5.79,2,Unknown,3,NO DEFAULT,0.014603960396039605
1546.0,24,27000.0,RENT,1.0,MEDICAL,C,1500.0,16.29,4,Y,4,DEFAULT,0.05555555555555555
1547.0,22,27040.0,RENT,0.0,DEBTCONSOLIDATION,B,1500.0,12.73,2,Unknown,2,NO DEFAULT,0.05547337278106509
1548.0,25,27996.0,RENT,0.0,MEDICAL,A,1500.0,11.89,5,Unknown,3,NO DEFAULT,0.053579082726103726
1549.0,23,28000.0,RENT,7.0,PERSONAL,B,1500.0,14.17,3,Y,4,NO DEFAULT,0.05357142857142857
1550.0,24,27600.0,OWN,2.0,MEDICAL,C,10000.0,14.11,4,Unknown,2,NO DEFAULT,0.36231884057971014
1551.0,22,28500.0,RENT,1.0,EDUCATION,A,1500.0,7.9,2,Unknown,4,NO DEFAULT,0.05263157894736842
1552.0,22,27600.0,OWN,0.0,EDUCATION,A,9600.0,8.59,2,Unknown,3,NO DEFAULT,0.34782608695652173
1553.0,23,27600.0,MORTGAGE,0.0,EDUCATION,B,1200.0,13.92,3,Y,3,NO DEFAULT,0.043478260869565216
1554.0,24,28596.0,RENT,5.0,EDUCATION,A,1500.0,11.46,4,Unknown,4,NO DEFAULT,0.05245488879563575
1555.0,23,28800.0,RENT,0.0,MEDICAL,A,1500.0,7.74,3,Unknown,3,NO DEFAULT,0.052083333333333336
1556.0,23,30000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500.0,7.51,3,Y,3,NO DEFAULT,0.05
1557.0,21,30000.0,RENT,0.0,DEBTCONSOLIDATION,A,1500.0,7.29,1,Y,3,NO DEFAULT,0.05
1558.0,25,27800.0,OWN,,VENTURE,A,14125.0,6.99,8,Unknown,4,NO DEFAULT,0.5080935251798561
1559.0,24,30000.0,RENT,2.0,DEBTCONSOLIDATION,B,1500.0,14.22,4,Y,4,NO DEFAULT,0.05
1560.0,25,30000.0,RENT,0.0,EDUCATION,D,1500.0,16.82,5,Y,3,DEFAULT,0.05
1561.0,26,30000.0,RENT,0.0,HOMEIMPROVEMENT,C,1500.0,14.61,6,Y,3,DEFAULT,0.05
1562.0,21,30000.0,RENT,0.0,DEBTCONSOLIDATION,B,1500.0,13.92,1,Unknown,2,NO DEFAULT,0.05
1563.0,23,31000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500.0,8.94,3,Y,3,NO DEFAULT,0.04838709677419355
1564.0,26,27983.0,MORTGAGE,7.0,DEBTCONSOLIDATION,A,6000.0,7.88,6,Unknown,3,NO DEFAULT,0.21441589536504307
1565.0,25,31200.0,RENT,9.0,VENTURE,A,1500.0,11.12,5,Y,2,NO DEFAULT,0.04807692307692308
1566.0,25,31500.0,RENT,2.0,VENTURE,A,1500.0,10.99,5,Y,4,NO DEFAULT,0.047619047619047616
1567.0,25,32000.0,RENT,2.0,DEBTCONSOLIDATION,A,1500.0,7.49,5,Y,4,NO DEFAULT,0.046875
1568.0,23,27996.0,OWN,1.0,PERSONAL,C,4800.0,15.99,3,Y,2,NO DEFAULT,0.17145306472353194
1569.0,25,32000.0,RENT,1.0,DEBTCONSOLIDATION,A,1500.0,7.29,5,Y,3,NO DEFAULT,0.046875
1570.0,24,32000.0,RENT,1.0,EDUCATION,B,1500.0,13.92,4,Y,4,NO DEFAULT,0.046875
1571.0,24,32304.0,RENT,8.0,MEDICAL,A,1500.0,9.91,4,N,3,DEFAULT,0.046433878157503716
1572.0,25,33000.0,RENT,5.0,VENTURE,A,1500.0,11.48,5,Y,4,NO DEFAULT,0.045454545454545456
1573.0,22,27996.0,OWN,5.0,MEDICAL,A,5000.0,5.79,2,Unknown,2,NO DEFAULT,0.17859694242034577
1574.0,23,27996.0,OWN,1.0,EDUCATION,B,4200.0,14.72,3,Y,4,NO DEFAULT,0.15002143163309045
1575.0,23,27996.0,OWN,2.0,MEDICAL,A,9250.0,10.75,3,Unknown,2,NO DEFAULT,0.33040434347763964
1576.0,22,27996.0,MORTGAGE,4.0,MEDICAL,C,3250.0,15.21,2,N,2,DEFAULT,0.11608801257322475
1577.0,22,27996.0,MORTGAGE,4.0,MEDICAL,A,5500.0,10.38,2,Unknown,2,NO DEFAULT,0.19645663666238034
1578.0,26,33600.0,RENT,6.0,MEDICAL,E,1500.0,19.41,6,Unknown,4,NO DEFAULT,0.044642857142857144
1579.0,23,33996.0,RENT,1.0,EDUCATION,A,1500.0,6.99,3,Unknown,4,NO DEFAULT,0.04412283798093893
1580.0,25,34942.0,RENT,7.0,PERSONAL,A,1500.0,10.99,5,Unknown,4,NO DEFAULT,0.04292828115162269
1581.0,21,35000.0,RENT,3.0,EDUCATION,A,1500.0,5.79,1,Unknown,2,NO DEFAULT,0.04285714285714286
1582.0,25,35000.0,RENT,1.0,MEDICAL,A,1500.0,10.0,5,Unknown,4,NO DEFAULT,0.04285714285714286
1583.0,23,35000.0,RENT,6.0,DEBTCONSOLIDATION,B,1500.0,8.88,3,Y,3,NO DEFAULT,0.04285714285714286
1584.0,21,27996.0,MORTGAGE,5.0,EDUCATION,A,10000.0,9.63,1,Unknown,4,NO DEFAULT,0.35719388484069153
1585.0,24,35000.0,RENT,9.0,EDUCATION,B,1500.0,11.71,4,Unknown,3,NO DEFAULT,0.04285714285714286
1586.0,23,29004.0,RENT,7.0,DEBTCONSOLIDATION,C,1500.0,14.59,3,Y,2,DEFAULT,0.0517170045510964
1587.0,24,36000.0,RENT,2.0,EDUCATION,B,1500.0,15.23,4,Unknown,2,NO DEFAULT,0.041666666666666664
1588.0,24,36000.0,RENT,5.0,PERSONAL,B,1500.0,10.0,4,Unknown,3,NO DEFAULT,0.041666666666666664
1589.0,22,28000.0,OWN,1.0,VENTURE,A,12300.0,6.62,8,Unknown,2,NO DEFAULT,0.4392857142857143
1590.0,21,36000.0,RENT,0.0,EDUCATION,B,1500.0,10.37,1,Unknown,4,NO DEFAULT,0.041666666666666664
1591.0,24,30996.0,RENT,0.0,HOMEIMPROVEMENT,C,1500.0,15.99,4,Y,2,DEFAULT,0.04839334107626791
1592.0,22,38000.0,RENT,2.0,EDUCATION,B,1500.0,13.22,2,Y,2,NO DEFAULT,0.039473684210526314
1593.0,25,28000.0,MORTGAGE,,MEDICAL,A,9600.0,6.03,5,Unknown,3,NO DEFAULT,0.34285714285714286
1594.0,23,28000.0,MORTGAGE,7.0,DEBTCONSOLIDATION,C,9500.0,15.62,3,N,2,DEFAULT,0.3392857142857143
1595.0,23,28000.0,MORTGAGE,5.0,MEDICAL,A,2500.0,5.99,3,Unknown,2,NO DEFAULT,0.08928571428571429
1596.0,23,38000.0,RENT,4.0,VENTURE,B,1500.0,8.32,3,Y,3,NO DEFAULT,0.039473684210526314
1597.0,23,28000.0,OWN,6.0,VENTURE,A,7000.0,9.99,3,Unknown,4,NO DEFAULT,0.25
1598.0,24,39000.0,RENT,8.0,MEDICAL,C,1500.0,15.62,4,Y,3,NO DEFAULT,0.038461538461538464
1599.0,25,33996.0,RENT,8.0,MEDICAL,D,1500.0,16.82,5,N,4,DEFAULT,0.04412283798093893
1600.0,23,40000.0,RENT,7.0,VENTURE,B,1500.0,13.99,3,Y,2,NO DEFAULT,0.0375
1601.0,21,28000.0,MORTGAGE,2.0,EDUCATION,B,1000.0,12.99,1,Y,4,NO DEFAULT,0.03571428571428571
1602.0,22,28000.0,MORTGAGE,6.0,PERSONAL,A,10000.0,10.99,2,Unknown,3,NO DEFAULT,0.35714285714285715
1603.0,24,34000.0,RENT,3.0,DEBTCONSOLIDATION,B,1500.0,8.94,4,Y,2,DEFAULT,0.04411764705882353
1604.0,21,40000.0,RENT,5.0,EDUCATION,B,1500.0,12.18,1,Unknown,4,NO DEFAULT,0.0375
1605.0,23,40000.0,RENT,0.0,VENTURE,B,1500.0,11.78,3,Unknown,2,NO DEFAULT,0.0375
1606.0,22,34980.0,RENT,3.0,DEBTCONSOLIDATION,B,1500.0,12.23,2,Y,4,DEFAULT,0.04288164665523156
1607.0,26,28000.0,MORTGAGE,8.0,PERSONAL,A,4500.0,7.9,6,N,2,DEFAULT,0.16071428571428573
1608.0,23,28000.0,MORTGAGE,2.0,VENTURE,A,8400.0,10.99,3,Unknown,2,NO DEFAULT,0.3
1609.0,21,41004.0,RENT,5.0,EDUCATION,B,1500.0,11.71,1,Unknown,3,NO DEFAULT,0.036581796897863623
1610.0,21,42000.0,RENT,5.0,EDUCATION,B,1500.0,5.79,1,Unknown,3,NO DEFAULT,0.03571428571428571
1611.0,22,36000.0,RENT,0.0,EDUCATION,B,1500.0,13.16,2,Y,4,DEFAULT,0.041666666666666664
1612.0,23,42000.0,RENT,3.0,DEBTCONSOLIDATION,B,1500.0,10.71,3,Y,2,NO DEFAULT,0.03571428571428571
1613.0,25,42769.0,RENT,3.0,EDUCATION,B,1500.0,7.49,5,Unknown,3,NO DEFAULT,0.03507213168416377
1614.0,23,28000.0,MORTGAGE,5.0,EDUCATION,A,4000.0,6.92,3,Unknown,4,NO DEFAULT,0.14285714285714285
1615.0,23,44400.0,RENT,0.0,EDUCATION,B,1500.0,11.63,3,Unknown,2,NO DEFAULT,0.033783783783783786
1616.0,22,28000.0,MORTGAGE,5.0,EDUCATION,A,8500.0,6.17,2,Unknown,2,NO DEFAULT,0.30357142857142855
1617.0,24,39000.0,RENT,3.0,EDUCATION,B,1500.0,8.49,4,N,3,DEFAULT,0.038461538461538464
1618.0,23,28000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,C,5225.0,14.84,3,N,2,DEFAULT,0.18660714285714286
1619.0,23,45000.0,RENT,0.0,EDUCATION,B,1500.0,7.51,3,Unknown,4,NO DEFAULT,0.03333333333333333
1620.0,26,45000.0,RENT,3.0,VENTURE,B,1500.0,10.25,6,Y,3,NO DEFAULT,0.03333333333333333
1621.0,25,48000.0,RENT,2.0,MEDICAL,B,1500.0,10.36,5,Unknown,3,NO DEFAULT,0.03125
1622.0,26,42000.0,RENT,1.0,VENTURE,C,1500.0,14.61,6,Y,3,DEFAULT,0.03571428571428571
1623.0,22,42500.0,RENT,0.0,MEDICAL,D,1500.0,17.19,2,Y,4,DEFAULT,0.03529411764705882
1624.0,24,48720.0,RENT,2.0,MEDICAL,B,1500.0,14.35,4,Y,2,NO DEFAULT,0.03078817733990148
1625.0,24,50000.0,RENT,1.0,DEBTCONSOLIDATION,B,1500.0,14.26,4,Unknown,2,NO DEFAULT,0.03
1626.0,24,50400.0,RENT,8.0,DEBTCONSOLIDATION,A,1500.0,7.9,4,Unknown,4,NO DEFAULT,0.02976190476190476
1627.0,25,50500.0,RENT,0.0,MEDICAL,A,1500.0,11.89,5,Unknown,3,NO DEFAULT,0.0297029702970297
1628.0,24,51600.0,RENT,,HOMEIMPROVEMENT,B,1500.0,12.61,4,Y,2,NO DEFAULT,0.029069767441860465
1629.0,26,51996.0,RENT,10.0,VENTURE,B,1500.0,13.85,6,Y,4,NO DEFAULT,0.02884837295176552
1630.0,25,28000.0,OWN,4.0,VENTURE,A,12200.0,12.53,8,Unknown,4,NO DEFAULT,0.4357142857142857
1631.0,22,28000.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,10750.0,11.14,8,Y,2,NO DEFAULT,0.38392857142857145
1632.0,21,52000.0,RENT,5.0,EDUCATION,A,1500.0,11.99,1,Unknown,3,NO DEFAULT,0.028846153846153848
1633.0,24,54000.0,RENT,8.0,MEDICAL,B,1500.0,14.17,4,Y,2,NO DEFAULT,0.027777777777777776
1634.0,25,28000.0,MORTGAGE,3.0,EDUCATION,A,5000.0,8.0,5,Unknown,2,NO DEFAULT,0.17857142857142858
1635.0,26,28000.0,OWN,5.0,PERSONAL,C,4000.0,15.37,6,Unknown,3,NO DEFAULT,0.14285714285714285
1636.0,23,54000.0,RENT,7.0,PERSONAL,A,1500.0,9.62,3,Unknown,3,NO DEFAULT,0.027777777777777776
1637.0,25,28000.0,MORTGAGE,9.0,MEDICAL,A,4000.0,7.68,5,Unknown,2,NO DEFAULT,0.14285714285714285
1638.0,26,54000.0,RENT,1.0,HOMEIMPROVEMENT,B,1500.0,13.98,6,Y,4,NO DEFAULT,0.027777777777777776
1639.0,24,28000.0,OTHER,0.0,EDUCATION,B,9000.0,10.83,4,N,3,DEFAULT,0.32142857142857145
1640.0,26,55400.0,RENT,1.0,MEDICAL,B,1500.0,12.84,6,Unknown,4,NO DEFAULT,0.02707581227436823
1641.0,25,57000.0,RENT,9.0,HOMEIMPROVEMENT,B,1500.0,11.71,5,Unknown,3,NO DEFAULT,0.02631578947368421
1642.0,21,51000.0,RENT,0.0,HOMEIMPROVEMENT,C,1500.0,15.58,1,Y,4,DEFAULT,0.029411764705882353
1643.0,22,57160.0,RENT,2.0,MEDICAL,A,1500.0,11.36,2,Unknown,3,NO DEFAULT,0.026242127361791462
1644.0,24,57996.0,RENT,2.0,DEBTCONSOLIDATION,A,1500.0,10.75,4,Y,4,NO DEFAULT,0.025863852679495137
1645.0,22,58000.0,RENT,6.0,EDUCATION,A,1500.0,5.42,2,Unknown,2,NO DEFAULT,0.02586206896551724
1646.0,22,60000.0,RENT,6.0,MEDICAL,B,1500.0,13.57,2,Y,2,NO DEFAULT,0.025
1647.0,25,63000.0,RENT,0.0,DEBTCONSOLIDATION,A,1500.0,12.42,5,Y,4,NO DEFAULT,0.023809523809523808
1648.0,25,63128.0,RENT,,VENTURE,A,1500.0,7.49,5,Unknown,4,NO DEFAULT,0.023761246990242048
1649.0,22,71000.0,RENT,6.0,EDUCATION,A,1500.0,6.99,2,Unknown,3,NO DEFAULT,0.02112676056338028
1650.0,24,69764.0,RENT,2.0,PERSONAL,C,1500.0,14.42,4,Y,4,DEFAULT,0.02150106071899547
1651.0,25,28176.0,OWN,3.0,MEDICAL,A,1000.0,9.63,5,Unknown,4,NO DEFAULT,0.03549119818285065
1652.0,23,28296.0,MORTGAGE,,PERSONAL,A,7000.0,7.9,3,Unknown,4,NO DEFAULT,0.24738478936952218
1653.0,26,96000.0,RENT,4.0,PERSONAL,C,1500.0,14.11,6,Y,2,NO DEFAULT,0.015625
1654.0,23,155004.0,RENT,4.0,MEDICAL,B,1500.0,11.71,3,Unknown,3,NO DEFAULT,0.009677169621429125
1655.0,23,10008.0,RENT,,DEBTCONSOLIDATION,B,1600.0,10.36,3,Y,2,DEFAULT,0.15987210231814547
1656.0,24,28440.0,MORTGAGE,,MEDICAL,A,6000.0,9.99,4,Unknown,3,NO DEFAULT,0.2109704641350211
1657.0,21,12000.0,RENT,3.0,EDUCATION,B,1600.0,10.59,1,N,2,DEFAULT,0.13333333333333333
1658.0,24,14400.0,RENT,0.0,PERSONAL,C,1600.0,18.25,4,N,3,DEFAULT,0.1111111111111111
1659.0,24,15120.0,RENT,4.0,MEDICAL,B,1600.0,7.51,4,Unknown,3,NO DEFAULT,0.10582010582010581
1660.0,21,15360.0,RENT,0.0,EDUCATION,B,1600.0,12.69,1,Unknown,2,NO DEFAULT,0.10416666666666667
1661.0,22,21600.0,RENT,6.0,PERSONAL,C,1600.0,14.11,2,Y,4,NO DEFAULT,0.07407407407407407
1662.0,24,28500.0,OWN,4.0,VENTURE,C,3500.0,14.59,4,Unknown,3,NO DEFAULT,0.12280701754385964
1663.0,23,22800.0,RENT,0.0,PERSONAL,B,1600.0,13.06,3,Unknown,2,NO DEFAULT,0.07017543859649122
1664.0,22,20000.0,RENT,7.0,EDUCATION,B,1675.0,7.74,2,Unknown,3,NO DEFAULT,0.08375
1665.0,21,28500.0,OWN,0.0,EDUCATION,B,4800.0,12.87,1,Unknown,3,NO DEFAULT,0.16842105263157894
1666.0,22,28500.0,MORTGAGE,1.0,DEBTCONSOLIDATION,A,8500.0,7.68,2,Y,4,NO DEFAULT,0.2982456140350877
1667.0,23,24960.0,RENT,3.0,MEDICAL,B,1675.0,11.11,3,Unknown,3,NO DEFAULT,0.06710737179487179
1668.0,23,28800.0,RENT,1.0,PERSONAL,C,1675.0,15.21,3,Y,2,DEFAULT,0.058159722222222224
1669.0,23,46300.0,RENT,0.0,PERSONAL,B,1675.0,6.54,3,Unknown,3,NO DEFAULT,0.036177105831533475
1670.0,24,60000.0,RENT,0.0,HOMEIMPROVEMENT,A,1675.0,6.54,4,Unknown,4,NO DEFAULT,0.027916666666666666
1671.0,21,28596.0,MORTGAGE,3.0,PERSONAL,A,2000.0,7.29,1,Unknown,4,NO DEFAULT,0.06993985172751434
1672.0,23,17688.0,RENT,0.0,PERSONAL,B,1700.0,11.11,3,Unknown,3,NO DEFAULT,0.09611035730438716
1673.0,23,18600.0,RENT,2.0,DEBTCONSOLIDATION,B,1700.0,9.99,3,Y,3,NO DEFAULT,0.0913978494623656
1674.0,23,28644.0,MORTGAGE,2.0,EDUCATION,A,10000.0,10.75,3,Unknown,2,NO DEFAULT,0.34911325233905877
1675.0,23,45000.0,RENT,2.0,DEBTCONSOLIDATION,B,1700.0,14.72,3,Unknown,2,NO DEFAULT,0.03777777777777778
1676.0,21,28692.0,MORTGAGE,5.0,EDUCATION,A,3000.0,10.75,1,Unknown,2,NO DEFAULT,0.10455876202425764
1677.0,21,9600.0,RENT,0.0,EDUCATION,B,1750.0,8.94,1,N,2,DEFAULT,0.18229166666666666
1678.0,21,28776.0,MORTGAGE,,EDUCATION,A,8000.0,8.9,1,Unknown,4,NO DEFAULT,0.2780094523213789
1679.0,26,28800.0,OWN,8.0,EDUCATION,A,6000.0,8.9,6,Unknown,3,NO DEFAULT,0.20833333333333334
1680.0,26,9840.0,RENT,5.0,VENTURE,B,1750.0,9.99,6,N,4,DEFAULT,0.17784552845528456
